451872,오성면 길음리,34
451873,오성면 당거리,34
451873,오성면 숙성리,34
451871,오성면 신리,32
451873,오성면 안화리,34
451872,오성면 양교리,34
451872,오성면 죽리,32
451871,오성면 창내리,34
451870,오성면,27
451713,진위면 LG전자(주),38
451861,진위면 가곡리,34
451862,진위면 갈곶리,34
451726,진위면 갈곶리 한일아파트,45
451863,진위면 견산리,34
451725,진위면 견산리 한승아파트,45
451862,진위면 고현리,34
451864,진위면 동천리,34
451865,진위면 마산리,34
451864,진위면 봉남리,34
451865,진위면 신리,32
451861,진위면 야막리,34
451865,진위면 은산리,34
451862,진위면 청호리,34
451864,진위면 하북리,34
451860,진위면,27
451831,청북면 고렴리,34
451832,청북면 고잔리,34
451833,청북면 백봉리,34
451832,청북면 삼계리,34
451833,청북면 어소리,34
451833,청북면 어연리,34
451706,청북면 옥길리 청북유승한내들아파트,67
451705,청북면 옥길리 평택청북이안아파트,65
451832,청북면 옥길리,34
451833,청북면 율북리,34
451831,청북면 토진리,34
451833,청북면 한산리,34
451831,청북면 현곡리,34
451831,청북면 후사리,34
451830,청북면,27
451811,현덕면 권관리,34
451811,현덕면 기산리,34
451812,현덕면 대안리,34
451812,현덕면 덕목리,34
451811,현덕면 도대리,34
451813,현덕면 방축리,34
451812,현덕면 신왕리,34
451813,현덕면 운정리,34
451813,현덕면 인광리,34
451811,현덕면 장수리,34
451813,현덕면 화양리,34
451812,현덕면 황산리,34
451810,현덕면,27
459600,송탄우체국사서함,37
450600,평택우체국사서함,37
487809,동교동 사서함,42
487010,동교동,27
487711,선단동 대진대학교,38
487720,선단동 세창아파트,38
487020,선단동,27
487809,설운동 사서함,46
487030,설운동,27
487719,신읍동 골든아파트,38
487721,신읍동 극동1차스타클래스,57
487721,신읍동 극동1차스타클래스,57
487732,신읍동 극동2차스타클래스아파트,63
487702,신읍동 농협중앙회포천시지부,48
487722,신읍동 백자아파트,38
487703,신읍동 유한아파트,38
487704,신읍동 일신아파트,38
487705,신읍동 포천등기소,38
487701,신읍동 포천시청,36
487800,신읍동 포천우체국,38
487706,신읍동 한국아파트,38
487707,신읍동 한신아파트,38
487708,신읍동 현대아파트,38
487804,신읍동,32
487803,신읍동,33
487805,신읍동,34
487803,신읍동,35
487804,신읍동,35
487805,신읍동,35
487040,신읍동,27
487050,어룡동,27
487809,자작동 사서함,37
487060,자작동,27
487821,소흘읍 고모리,34
487709,소흘읍 금용아파트,38
487723,소흘읍 대방노블랜드아파트,58
487724,소흘읍 대방샤인빌아파트,44
487828,소흘읍 무림리,34
487822,소흘읍 무봉리,34
480799,소흘읍 무봉리 사서함,49
487710,소흘읍 상운아파트,38
487823,소흘읍 송우1리,35
487823,소흘읍 송우2리,35
487823,소흘읍 송우3리,35
487823,소흘읍 송우4리,35
487824,소흘읍 송우5리,35
487824,소흘읍 송우6리,35
487824,소흘읍 송우7리,35
487734,소흘읍 송우리 고운마을주공4단지아파트,70
487726,소흘읍 송우리 송천마을뜨란채2단지아파트,72
487712,소흘읍 송우리 우정아파트,54
487735,소흘읍 송우리 추산마을주공5단지아파트,70
487733,소흘읍 송우리 태봉마을주공3단지아파트,70
487823,소흘읍 송우리,34
487725,소흘읍 영화마을아파트,42
487713,소흘읍 원일아파트,38
487825,소흘읍 이가팔리,36
487829,소흘읍 이곡리,34
487826,소흘읍 이동교리,36
480799,소흘읍 이동교리 사서함,51
487714,소흘읍 일신아파트,38
487829,소흘읍 직동리,34
487827,소흘읍 초가팔리,36
487715,소흘읍 한국개나리아파트,44
487820,소흘읍,27
487811,가산면 가산리,34
487812,가산면 감암리,34
487813,가산면 금현리,34
487814,가산면 마산리,34
487815,가산면 마전리,34
487816,가산면 방축리,34
487817,가산면 우금리,34
487818,가산면 정교리,34
487810,가산면,27
487931,관인면 냉정리,34
487932,관인면 사정리,34
487839,관인면 사정리 사서함,44
487933,관인면 삼율리,34
487934,관인면 중리,32
487935,관인면 초과리,34
487839,관인면 초과리 사서함,44
487936,관인면 탄동리,34
487930,관인면,27
487871,군내면 구읍리,34
487731,군내면 구읍리 포천소방서,45
487872,군내면 명산리,34
487873,군내면 상성북리,36
487874,군내면 용정리,34
487875,군내면 유교리,34
487876,군내면 좌의리,34
487877,군내면 직두리,34
487716,군내면 포천경찰서,38
487878,군내면 하성북리,36
487870,군내면,27
487831,내촌면 내리,32
487832,내촌면 마명리,34
487833,내촌면 소학리,34
487834,내촌면 신팔리,34
487835,내촌면 음현리,34
487836,내촌면 진목리,34
487830,내촌면,27
487911,신북면 가채리,34
487912,신북면 갈월리,34
487727,신북면 거산아파트,38
487717,신북면 경복대학교,38
487913,신북면 계류리,34
487913,신북면 고일리,34
487912,신북면 금동리,34
487729,신북면 기지리 윤중아파트,57
487915,신북면 기지리,34
487912,신북면 덕둔리,34
487914,신북면 만세교리,36
487728,신북면 산호아파트,38
487913,신북면 삼성당리,36
487912,신북면 삼정리,34
487914,신북면 신평리,34
487718,신북면 신포천아파트,40
487913,신북면 심곡리,34
487809,신북면 심곡리 사서함,53
487730,신북면 포미재아파트,40
487910,신북면,27
487891,영북면 대회산리,36
487895,영북면 문암리,34
487839,영북면 문암리 사서함,44
487896,영북면 산정리,34
487897,영북면 소회산리,36
487898,영북면 야미리,34
482839,영북면 야미리 사서함,48
480799,영북면 야미리 사서함,49
487892,영북면 운천1리,35
487892,영북면 운천2리,35
487893,영북면 운천3리,35
487893,영북면 운천4리,35
487893,영북면 운천5리,35
487868,영북면 운천5리 사서함,45
487893,영북면 운천6리,35
487894,영북면 운천7리,35
487894,영북면 운천8리,35
487894,영북면 운천9리,35
487892,영북면 운천리,34
487899,영북면 자일리,34
487890,영북면,27
487881,영중면 거사리,34
487884,영중면 금주리,34
487882,영중면 성동리,34
487869,영중면 성동리 사서함,48
487883,영중면 양문리,34
480799,영중면 양문리 사서함,49
487885,영중면 영송리,34
487886,영중면 영평리,34
487880,영중면,27
487869,이동면 노곡1리 사서함,45
487861,이동면 노곡리,34
487869,이동면 노곡리 사서함,44
487868,이동면 노곡리 사서함,44
487862,이동면 도평리,34
487869,이동면 도평리 사서함,49
487862,이동면 연곡리,34
487868,이동면 연곡리 사서함,44
487869,이동면 연곡리 사서함,52
487863,이동면 장암리,34
487869,이동면 장암리 사서함,52
487860,이동면,27
487851,일동면 기산1리,35
487851,일동면 기산2리,35
487851,일동면 기산3리,35
487851,일동면 기산4리,35
487852,일동면 기산5리,35
487852,일동면 기산6리,35
487852,일동면 기산7리,35
487852,일동면 기산8리,35
487851,일동면 기산리,34
487853,일동면 길명리,34
487868,일동면 길명리 사서함,44
487854,일동면 사직리,34
487868,일동면 사직리 사서함,44
487855,일동면 수입리,34
487868,일동면 수입리 사서함,44
487856,일동면 유동리,34
487857,일동면 화대리,34
487850,일동면,27
487921,창수면 가양리,34
487922,창수면 고소성리,36
486859,창수면 고소성리 사서함,55
487809,창수면 고소성리 사서함,51
487922,창수면 신흥리,34
487922,창수면 오가리,34
487922,창수면 운산리,34
487921,창수면 주원1리,35
487921,창수면 주원2리,35
487922,창수면 주원3리,35
487922,창수면 주원4리,35
487922,창수면 주원5리,35
487921,창수면 주원리,34
487921,창수면 추동리,34
487920,창수면,27
487842,화현면 명덕리,34
487843,화현면 지현리,34
487841,화현면 화현리,34
487840,화현면,27
465818,감북동,33
465819,감북동,35
465180,감북동,27
465200,감이동,27
465190,감일동,27
465230,광암동,27
465100,교산동,27
465720,덕풍1동 벽산블루밍아파트,57
465702,덕풍1동 쌍용아파트,39
465713,덕풍1동 한솔리치빌아파트,57
465703,덕풍1동 현대아파트,39
465806,덕풍1동,36
465805,덕풍1동,36
465806,덕풍1동,36
465011,덕풍1동,28
465704,덕풍2동 라인아파트,39
465705,덕풍2동 서해아파트,39
465721,덕풍2동 케이씨씨아파트,55
465012,덕풍2동 하남우체국,39
465716,덕풍2동 하남자이아파트,55
465717,덕풍2동 하남한솔솔파크,55
465802,덕풍2동,36
465802,덕풍2동,36
465803,덕풍2동,36
465807,덕풍2동,36
465804,덕풍2동,36
465803,덕풍2동,36
465802,덕풍2동,36
465804,덕풍2동,36
465807,덕풍2동,36
465808,덕풍2동,36
465012,덕풍2동,28
465733,덕풍3동 대명세라뷰아파트,57
465733,덕풍3동 동원베네스트아파트,59
465724,덕풍3동 삼부르네상스아파트,59
465736,덕풍3동 아이테코,37
465732,덕풍3동 우남퍼스트빌리젠트아파트,65
465732,덕풍3동 제일풍경채아파트,57
465714,덕풍3동 진모루현대아파트,45
465729,덕풍3동 참아름아파트,53
465733,덕풍3동 하남풍산센트레빌아파트,63
465725,덕풍3동 하남풍산아이파크1단지아파트,68
465725,덕풍3동 하남풍산아이파크5단지아파트,68
465723,덕풍3동 하남풍산지구E-MART,47
465726,덕풍3동 휴먼시아새뜰마을아파트,63
465727,덕풍3동 휴먼시아꽃뫼마을1단지아파트,68
465728,덕풍3동 휴먼시아꽃뫼마을2단지아파트,68
465800,덕풍3동,34
465801,덕풍3동,36
465800,덕풍3동,36
465800,덕풍3동,36
465813,덕풍3동,36
465830,덕풍3동,36
465831,덕풍3동,36
465831,덕풍3동,36
465832,덕풍3동,36
465833,덕풍3동,36
465834,덕풍3동,36
465835,덕풍3동,36
465835,덕풍3동,36
465836,덕풍3동,36
465837,덕풍3동,36
465800,덕풍3동,35
465013,덕풍3동,28
465010,덕풍동,27
465731,망월동 한강유역환경청,42
465150,망월동,27
465140,미사동,27
465130,배알미동,29
465080,상사창동,29
465260,상산곡동,29
465160,선동,25
465735,신장1동 성원상떼빌주상복합아파트,53
465734,신장1동 하남신장현대홈타운아파트,65
465811,신장1동,36
465820,신장1동,36
465821,신장1동,36
465031,신장1동,28
465722,신장2동 대명강변타운아파트,59
465706,신장2동 동일아파트,39
465707,신장2동 백송아파트,39
465709,신장2동 백조현대아파트,43
465715,신장2동 에코타운아파트,43
465701,신장2동 하남시청,37
465708,신장2동 한국아파트,39
465809,신장2동,35
465810,신장2동,36
465810,신장2동,36
465812,신장2동,36
465810,신장2동,36
465809,신장2동,36
465812,신장2동,36
465815,신장2동,36
465032,신장2동,28
465030,신장동,27
465710,창우동 부영아파트,38
465711,창우동 신안아파트,38
465712,창우동 은행뉴서울아파트,56
465712,창우동 은행동부아파트,54
465712,창우동 은행쌍용아파트,54
465712,창우동 은행한신아파트,54
465120,창우동,27
465816,천현동,33
465817,천현동,35
465110,천현동,27
465220,초이동,27
465210,초일동,27
465060,춘궁동,27
465170,풍산동,27
465090,하사창동,29
465730,하산곡동 하남경찰서,40
465250,하산곡동,29
465240,학암동,27
465070,항동,25
445784,기산동 경기도농업기술원,44
445710,기산동 대우푸르지오아파트,58
445727,기산동 참누리1단지아파트,57
445727,기산동 참누리2단지아파트,57
445776,기산동 행림마을삼성래미안아파트,64
445300,기산동,27
445991,기안동 광도와이드빌아파트,46
445772,기안동 신일해피트리아파트,58
445992,기안동 우림그린빌리지아파트,48
445991,기안동 평생플러스빌아파트,58
445777,기안동 풍성신미주아파트,56
445310,기안동,27
445818,남양동 남양아이파크아파트,58
445800,남양동 남양우림필유아파트,58
445703,남양동 대광아파트,38
445741,남양동 신경대학교,38
445705,남양동 우림아파트,38
445704,남양동 현대아파트,38
445702,남양동 화성시청,36
445010,남양동,27
445785,능동 능동마을이지더원아파트,60
445996,능동 동탄능동마을상록예가아파트,64
445783,능동 동탄능동마을주공아파트,60
445826,능동 동탄숲속마을자연앤경남아너스빌아파트,74
445815,능동 모아미래도2단지아파트,59
445794,능동 숲속마을광명메이루즈아파트,64
445793,능동 숲속마을모아미래도1단지아파트,67
445835,능동 숲속마을자연앤경남아너스빌아파트,70
445792,능동 숲속마을자연앤데시앙아파트,64
445791,능동 숲속마을풍성신미주아파트,62
445990,능동 우남퍼스트빌아파트,56
445799,능동 푸른마을두산위브아파트,60
445787,능동 푸른마을모아미래도아파트,62
445789,능동 푸른마을신일해피트리아파트,64
445788,능동 푸른마을포스코더샵아파트,62
445320,능동,25
445020,무송동,27
445030,문호동,27
445753,반송동 나루마을반도보라빌아파트,64
445754,반송동 나루마을반도보라빌아파트,64
445730,반송동 나루마을신도브래뉴아파트,64
445755,반송동 나루마을우림루미아트아파트,66
445753,반송동 나루마을월드메르디앙아파트,66
445754,반송동 나루마을월드메르디앙아파트,66
445757,반송동 동탄나루마을한화꿈에그린아파트,70
445817,반송동 동탄새강마을휴먼시아아파트,66
445827,반송동 동탄새강마을휴먼시아아파트,66
445700,반송동 메타폴리스,46
445740,반송동 솔빛마을경남아너스빌아파트,66
445758,반송동 솔빛마을서해그랑블아파트,64
445729,반송동 솔빛마을신도브래뉴아파트,64
445752,반송동 솔빛마을쌍용예가아파트,62
445723,반송동 시범다은마을다숲캐슬아파트,66
445732,반송동 시범다은마을삼성래미안아파트,68
445734,반송동 시범다은마을우남퍼스트빌아파트,70
445736,반송동 시범다은마을월드메르디앙반도유보라아파트,80
445724,반송동 시범다은마을포스코더샵아파트,68
445828,반송동 시범다은마을풍성신미주아파트,68
445728,반송동 시범한빛마을KCC스위첸아파트,67
445790,반송동 시범한빛마을금호어울림아파트,68
445725,반송동 시범한빛마을동탄아이파크아파트,70
445733,반송동 시범한빛마을삼부르네상스아파트,70
445735,반송동 시범한빛마을한화꿈에그린아파트,70
445877,반송동 우림필유타운하우스아파트,64
445755,반송동 한화우림아파트,54
445160,반송동,27
445738,반월동 두산위브아파트,54
445739,반월동 반달마을푸르지오아파트,62
445701,반월동 삼성전자(주)화성사업장,50
445982,반월동 신영통현대아파트,56
445983,반월동 신영통현대아파트,56
445984,반월동 신영통현대아파트,56
445786,반월동 행림마을삼성래미안아파트,64
445330,반월동,27
445340,반정동,27
445350,배양동,27
445779,병점동 구봉마을우남퍼스트빌아파트,66
445986,병점동 남수원두산아파트,44
445761,병점동 느치미마을주공아파트,60
445762,병점동 느치미마을주공아파트,60
445763,병점동 느치미마을주공아파트,60
445773,병점동 늘벗마을신창아파트,58
445988,병점동 대창그린아파트,54
445989,병점동 성호아파트,50
445778,병점동 신미주아파트,52
445774,병점동 신창비바훼밀리아파트,60
445775,병점동 신한에스빌아파트,56
445764,병점동 안화동마을주공아파트,60
445765,병점동 안화동마을주공아파트,60
445766,병점동 안화동마을주공아파트,60
445767,병점동 안화동마을주공아파트,60
445768,병점동 안화동마을주공아파트,60
445779,병점동 안화마을우남퍼스트빌아파트,66
445989,병점동 우남퍼스트빌아파트,58
445719,병점동 임광그대가아파트,56
445988,병점동 주공아파트,50
445985,병점동 한신아파트,50
445987,병점동 한일타운아파트,54
445360,병점동,27
445040,북양동,27
445849,석우동 예당마을대우푸르지오아파트,66
445855,석우동 예당마을롯데캐슬아파트,62
445856,석우동 예당마을신일유토빌아파트,64
445853,석우동 예당마을우미린제일풍경채아파트,70
445900,석우동 화성우체국,38
445170,석우동,27
445050,송림동,27
445993,송산동 신현대아파트,52
445993,송산동 우남블루존아파트,56
445780,송산동 한승미메이드아파트,46
445370,송산동,27
445060,수화동,27
445070,시동,25
445080,신남동,27
445090,신외동,27
445994,안녕동 남수원현대아파트,56
445721,안녕동 동문굿모닝힐아파트,58
445995,안녕동 성호2차아파트,53
445722,안녕동 신한미지엔아파트,56
445380,안녕동,27
445100,안석동,27
445110,온석동,27
445120,원천동,27
445706,장덕동 현대기아자동차남양연구소,52
445130,장덕동,27
445140,장전동,27
445718,진안동 월드메르디앙1단지아파트,63
445718,진안동 월드메르디앙2단지아파트,63
445769,진안동 진안골마을주공아파트,62
445770,진안동 진안골마을주공아파트,62
445771,진안동 진안골마을주공아파트,62
445390,진안동,27
445150,활초동,27
445400,황계동,27
445891,봉담읍 내리,32
445892,봉담읍 당하리,34
445898,봉담읍 덕리,32
445901,봉담읍 덕우리,34
445893,봉담읍 동화리,34
445782,봉담읍 동화리 동화마을동일하이빌아파트,71
445749,봉담읍 동화리 클래식타운아파트,63
445760,봉담읍 동화리 한국농수산대학,49
445731,봉담읍 동화리 휴먼시아아파트,61
445796,봉담읍 동화리 휴먼시아1단지아파트,66
445797,봉담읍 동화리 휴먼시아2단지아파트,66
445798,봉담읍 동화리 휴먼시아3단지아파트,66
445801,봉담읍 동화리 휴먼시아4단지아파트,66
445802,봉담읍 동화리 휴먼시아5단지아파트,66
445902,봉담읍 마하리,34
445894,봉담읍 분천리,34
445891,봉담읍 상리,32
445895,봉담읍 상기리,34
445809,봉담읍 상리 동문아파트,55
445804,봉담읍 상리 삼봉마을주공아파트,63
445795,봉담읍 상리 신안인스빌아파트,61
445756,봉담읍 상리 장안대학,41
445750,봉담읍 상리 한신아파트,43
445745,봉담읍 상리 협성대학교,43
445905,봉담읍 세곡리,34
445904,봉담읍 수기리,34
445896,봉담읍 수영리,34
445747,봉담읍 수영리 동남메리트아파트,51
445807,봉담읍 수영리 쌍용예가아파트,61
445805,봉담읍 수영리 한울마을신창비바패밀리아파트,75
445897,봉담읍 와우리,34
445737,봉담읍 와우리 봉담그대가3단지아파트,68
445816,봉담읍 와우리 봉담아이파크,59
445743,봉담읍 와우리 수원대학교,45
445748,봉담읍 와우리 신명아파트,45
445759,봉담읍 와우리 신일해피트리2차아파트,68
445726,봉담읍 와우리 쌍용스윗닷홈아파트,65
445737,봉담읍 와우리 해오름마을봉담그대가1단지아파트,78
445737,봉담읍 와우리 해오름마을봉담그대가2단지아파트,78
445906,봉담읍 왕림리,34
445744,봉담읍 왕림리 수원가톨릭대학교,51
445819,봉담읍 유리 봉담기산베스트빌아파트,67
445899,봉담읍 유리 사서함,42
445902,봉담읍 유리,32
445903,봉담읍 하가등리,36
445890,봉담읍,27
445999,우정읍 국화리,40
445957,우정읍 국화리,34
445951,우정읍 매향리,34
445952,우정읍 멱우리,34
445951,우정읍 석천리,34
445953,우정읍 운평리,34
445953,우정읍 원안리,34
445711,우정읍 이화리 기아자동차(주)화성공장,57
445954,우정읍 이화리,34
445955,우정읍 조암리,34
445956,우정읍 주곡리,34
445952,우정읍 한각리,34
445956,우정읍 호곡리,34
445712,우정읍 화산리 기아1차아파트,60
445713,우정읍 화산리 기아2차아파트,60
445714,우정읍 화산리 기아생활관,45
445953,우정읍 화산리,34
445956,우정읍 화수리,34
445950,우정읍,27
445921,향남읍 갈천리,34
445927,향남읍 관리,32
445922,향남읍 구문천리,36
445928,향남읍 길성리,34
445929,향남읍 도이리,34
445929,향남읍 동오리,34
445923,향남읍 발안리,34
445751,향남읍 발안리 주공아파트,57
445720,향남읍 발안리 화성발안우림필유아파트,69
445945,향남읍 방축리,34
445924,향남읍 백토리,34
445924,향남읍 상두리,34
445937,향남읍 상신리,34
445746,향남읍 상신리 향남제약공단,47
445921,향남읍 송곡리,34
445921,향남읍 수직리,34
445924,향남읍 요리,32
445925,향남읍 장짐리,34
445709,향남읍 장짐리 신성미소지움아파트,65
445946,향남읍 제암리,34
445921,향남읍 증거리,34
445939,향남읍 평리,32
445938,향남읍 하길리,34
445821,향남읍 행정리 향남시범넓은들마을신명스카이뷰아파트,83
445822,향남읍 행정리 향남시범넓은들마을에일린의뜰아파트,81
445803,향남읍 행정리 향남시범넓은들마을우미린아파트,77
445803,향남읍 행정리 향남시범넓은들마을향남지웰2차아파트,82
445836,향남읍 행정리 향남시범복사꽃마을상록하늘채아파트,81
445806,향남읍 행정리 향남시범복사꽃마을한국아델리움아파트,83
445823,향남읍 행정리 향남시범복사꽃마을휴먼시아아파트,79
445824,향남읍 행정리 향남시범살구꽃마을대방노블랜드아파트,85
445829,향남읍 행정리 향남시범살구꽃마을신영지웰아파트,81
445825,향남읍 행정리 향남시범살구꽃마을제일오투그란데아파트,87
445781,향남읍 행정리 향남시범살구꽃마을풍림아이원아파트,83
445834,향남읍 행정리 향남시범살구꽃마을한일베라체아파트,83
445814,향남읍 행정리 향남시범살구꽃마을화성파크드림아파트,85
445824,향남읍 행정리 향남시범한우물마을휴먼시아5단지아파트,84
445803,향남읍 행정리 향남시범한우물마을휴먼시아6단지아파트,84
445926,향남읍 행정리,34
445924,향남읍 화리현리,36
445920,향남읍,27
445811,동탄면 금곡리,34
445812,동탄면 목리,32
445811,동탄면 방교리,34
445812,동탄면 산척리,34
445716,동탄면 성원아파트,38
445812,동탄면 송리,32
445812,동탄면 신리,32
445813,동탄면 영천리,34
445813,동탄면 오산리,34
445717,동탄면 오산리 풍성신미주아파트,63
445812,동탄면 장지리,34
445813,동탄면 중리,32
445811,동탄면 청계리,34
445810,동탄면,27
445861,마도면 고모리,34
445861,마도면 금당리,34
445862,마도면 두곡리,34
445861,마도면 백곡리,34
445861,마도면 석교리,34
445707,마도면 석교리 외국인보호소,47
445862,마도면 송정리,34
445861,마도면 슬항리,34
445861,마도면 쌍송리,34
445862,마도면 청원리,34
445861,마도면 해문리,34
445860,마도면,27
445831,매송면 송라리,34
445832,매송면 숙곡리,34
445831,매송면 야목리,34
445832,매송면 어천리,34
445831,매송면 원리,32
445832,매송면 원평리,34
445839,매송면 원평리 사서함,43
445833,매송면 천천리,34
445830,매송면,27
445841,비봉면 구포리,34
445842,비봉면 남전리,34
445842,비봉면 삼화리,34
445841,비봉면 쌍학리,34
445842,비봉면 양노리,34
445842,비봉면 유포리,34
445843,비봉면 자안리,34
445843,비봉면 청요리,34
445840,비봉면,27
445881,서신면 광평리,34
445882,서신면 궁평리,34
445881,서신면 매화리,34
445882,서신면 백미리,34
445882,서신면 사곳리,34
445881,서신면 상안리,34
445883,서신면 송교리,34
445882,서신면 용두리,34
445883,서신면 장외리,34
445883,서신면 전곡리,34
445883,서신면 제부리,34
445881,서신면 홍법리,34
445880,서신면,27
445871,송산면 고정리,34
445872,송산면 고포리,34
445873,송산면 독지리,34
445872,송산면 마산리,34
445874,송산면 봉가리,34
445874,송산면 사강리,34
445871,송산면 삼존리,34
445873,송산면 신천리,34
445873,송산면 쌍정리,34
445871,송산면 용포리,34
445873,송산면 육일리,34
445872,송산면 중송리,34
445872,송산면 지화리,34
445873,송산면 천등리,34
445872,송산면 칠곡리,34
445870,송산면,27
445931,양감면 대양리,34
445932,양감면 사창리,34
445933,양감면 송산리,34
445934,양감면 신왕리,34
445935,양감면 요당리,34
445936,양감면 용소리,34
445933,양감면 정문리,34
445930,양감면,27
445941,장안면 금의리,34
445942,장안면 노진리,34
445943,장안면 덕다리,34
445944,장안면 독정리,34
445942,장안면 사곡리,34
445942,장안면 사랑리,34
445941,장안면 석포리,34
445944,장안면 수촌리,34
445941,장안면 어은리,34
445943,장안면 장안리,34
445940,장안면,27
445961,정남면 계향리,34
445962,정남면 고지리,34
445963,정남면 관항리,34
445965,정남면 괘랑리,34
445961,정남면 귀래리,34
445964,정남면 금복리,34
445962,정남면 내리,32
445964,정남면 덕절리,34
445715,정남면 동남아파트,38
445966,정남면 망월리,34
445961,정남면 문학리,34
445967,정남면 발산리,34
445962,정남면 백리,32
445963,정남면 보통리,34
445742,정남면 보통리 수원과학대학,47
445968,정남면 수면리,34
445967,정남면 신리,32
445969,정남면 오일리,34
445966,정남면 용수리,34
445972,정남면 음양리,34
445972,정남면 제기리,34
445960,정남면,27
445911,팔탄면 가재리,34
445708,팔탄면 가재리 화성진우아파트,49
445912,팔탄면 고주리,34
445915,팔탄면 구장리,34
445916,팔탄면 기천리,34
445909,팔탄면 노하리,34
445918,팔탄면 덕우리,34
445919,팔탄면 덕천리,34
445947,팔탄면 매곡리,34
445914,팔탄면 서근리,34
445971,팔탄면 월문리,34
445913,팔탄면 율암리,34
445917,팔탄면 지월리,34
445949,팔탄면 창곡리,34
445958,팔탄면 하저리,34
445959,팔탄면 해창리,34
445971,팔탄면 화당리,34
445910,팔탄면,27
477703,가평읍 가평교육청,38
477704,가평읍 가평군법원,38
477701,가평읍 가평군청,36
477800,가평읍 가평우체국,38
477706,가평읍 가평읍사무소,40
477707,가평읍 고려시리카(주),42
477710,가평읍 넥스빌아파트,40
477708,가평읍 농협가평군지부,42
477711,가평읍 주공아파트,38
477712,가평읍 준수아파트,38
477713,가평읍 형진아파트,38
477801,가평읍 개곡리,34
477809,가평읍 경반리 사서함,52
477802,가평읍 경반리,34
477803,가평읍 금대리,34
477804,가평읍 달전리,34
477804,가평읍 대곡1리,35
477805,가평읍 대곡2리,35
477804,가평읍 대곡3리,35
477806,가평읍 대곡4리,35
477702,가평읍 대곡리 가평경찰서,45
477809,가평읍 대곡리 사서함,49
477804,가평읍 대곡리,34
477806,가평읍 두밀리,34
477809,가평읍 마장리 사서함,53
477801,가평읍 마장리,34
477709,가평읍 복장리 청평양수발전소,49
477803,가평읍 복장리,34
477803,가평읍 산유리,34
477806,가평읍 상색리,34
477809,가평읍 승안리 사서함,44
477802,가평읍 승안리,34
477805,가평읍 읍내1리,35
477805,가평읍 읍내2리,35
477805,가평읍 읍내3리,35
477802,가평읍 읍내4리,35
477801,가평읍 읍내5리,35
477802,가평읍 읍내6리,35
477803,가평읍 읍내7리,35
477805,가평읍 읍내8리,35
477801,가평읍 읍내9리,35
477801,가평읍 읍내10리,36
477705,가평읍 읍내리 가평등기소,45
477805,가평읍 읍내리,34
477803,가평읍 이화리,34
477806,가평읍 하색리,34
477800,가평읍,27
477841,북면 도대리,32
477842,북면 목동1리,33
477843,북면 목동2리,33
477842,북면 목동리,32
477842,북면 백둔리,32
477843,북면 소법리,32
477842,북면 이곡리,32
477841,북면 적목리,32
477841,북면 제령리,32
477843,북면 화악리,32
477840,북면,25
477821,상면 덕현리,32
477822,상면 봉수리,32
477839,상면 봉수리 사서함,51
477823,상면 상동리,32
477839,상면 상동리 사서함,46
477823,상면 연하리,32
477822,상면 율길리,32
477839,상면 율길리 사서함,51
477824,상면 임초리,32
477823,상면 태봉1리,33
477822,상면 태봉2리,33
477823,상면 태봉리,32
477839,상면 태봉리 사서함,51
477821,상면 항사리,32
477824,상면 행현리,32
477820,상면,25
477851,설악면 가일리,34
477852,설악면 묵안리,34
477853,설악면 미사리,34
477851,설악면 방일리,34
477854,설악면 사룡리,34
477854,설악면 선촌리,34
477852,설악면 설곡리,34
477855,설악면 송산리,34
477853,설악면 신천리,34
477852,설악면 엄소리,34
477855,설악면 위곡리,34
477855,설악면 이천리,34
477852,설악면 창의리,34
477851,설악면 천안리,34
477854,설악면 회곡리,34
477850,설악면,27
477811,청평면 고성리,34
477812,청평면 대성리,34
477813,청평면 삼회리,34
477814,청평면 상천리,34
477815,청평면 청평1리,35
477815,청평면 청평2리,35
477813,청평면 청평3리,35
477816,청평면 청평4리,35
477815,청평면 청평5리,35
477816,청평면 청평6리,35
477816,청평면 청평7리,35
477813,청평면 청평8리,35
477815,청평면 청평리,34
477809,청평면 청평리 사서함,49
477816,청평면 하천리,34
477811,청평면 호명리,34
477810,청평면,27
477831,하면 대보리,32
477839,하면 대보리 사서함,50
477832,하면 마일1리,33
477831,하면 마일2리,33
477832,하면 마일리,32
477833,하면 상판리,32
477832,하면 신상리,32
477839,하면 신상리 사서함,51
477832,하면 신하리,32
477833,하면 하판리,32
477834,하면 현1리,31
477832,하면 현2리,31
477834,하면 현3리,31
477834,하면 현4리,31
477832,하면 현5리,31
477831,하면 현6리,31
477832,하면 현7리,31
477834,하면 현리,30
477839,하면 현리 사서함,40
477830,하면,25
476801,양평읍 공흥1리,35
476802,양평읍 공흥2리,35
476803,양평읍 공흥3리,35
476706,양평읍 공흥리 행복마을아파트,61
476801,양평읍 공흥리,34
476701,양평읍 그린아파트,38
476702,양평읍 금광아파트,38
476801,양평읍 대흥리,34
476803,양평읍 덕평리,34
476809,양평읍 덕평리 사서함,43
476804,양평읍 도곡리,34
476707,양평읍 백안리 벽산블루밍1단지아파트,68
476707,양평읍 백안리 벽산블루밍2단지아파트,68
476809,양평읍 백안리 사서함,43
476808,양평읍 백안리,34
476801,양평읍 봉성리,34
476803,양평읍 신애리,34
476809,양평읍 신애리 사서함,43
476802,양평읍 양근1리,35
476805,양평읍 양근2리,35
